1;1
1;1
1;0
1;1
1;1
1;1
1;0
1;0
1;1
1;1
1;1
1;1
1;1
1;0
1;1
1;1
1;1
1;1
1;1
1;0
1;1
1;0
1;1
1;1
1;0
1;1
1;1
1;0
1;1
1;1
1;1
1;1
2;19
1;25
1;0
1;1
1;0
1;1
1;1
1;1
1;1
1;1
1;1
2;244
1;251
1;2
1;1
1;0
1;1
1;0
1;1
1;1
1;1
1;1
1;0
1;1
1;2
1;1
1;1
1;2
1;1
1;0
1;0
1;1
1;0
2;204
1;210
1;0
1;2
1;1
1;2
1;0
1;0
1;0
1;1
1;2
1;1
1;1
1;1
1;2
1;1
1;0
1;0
1;1
1;1
1;1
1;0
1;0
1;0
1;0
1;1
1;1
1;1
1;1
1;1
1;1
1;1
1;0
1;1
1;1
1;0
1;1
2;127
1;133
1;1
1;1
1;1
1;0
1;0
1;0
1;1
1;0
1;0
1;1
1;1
1;1
1;1
1;1
1;1
2;292
1;298
1;1
1;1
1;1
1;1
1;1
1;0
1;1
1;1
1;1
1;0
1;0
2;114
1;120
1;0
1;1
2;517
1;523
1;1
1;0
1;1
1;2
1;0
1;1
2;185
1;191
1;1
1;0
1;1
1;0
1;1
1;1
1;1
1;0
2;124
1;130
1;1
1;0
1;1
1;1
2;1169
1;1175
1;0
1;1
1;0
1;1
1;0
1;0
1;1
1;0
1;1
1;1
1;0
1;1
1;1
1;2
1;0
1;1
1;1
1;1
1;1
1;1
1;0
1;0
1;0
1;1
1;0
1;1
1;0
1;1
1;0
1;1
1;1
1;1
1;1
1;0
1;0
1;1
1;1
1;0
1;2
1;0
1;1
1;1
1;1
1;0
1;0
1;0
1;0
1;3
2;51
1;57
2;243
1;249
2;309
1;315
1;1
1;1
1;1
2;16
1;21
1;0
1;1
1;1
1;0
1;0
1;0
1;1
1;1
1;2
1;1
2;138
1;144
2;200
1;207
1;2
1;0
1;1
1;0
1;1
1;0
1;0
1;0
1;1
1;0
1;0
1;0
3;8
1;1
1;2
1;0
1;1
1;1
1;0
1;1
1;0
1;0
1;1
1;0
2;111
1;117
1;0
1;0
1;0
1;0
1;1
1;0
1;1
1;1
1;0
1;2
1;0
1;1
1;0
1;1
2;773
1;779
1;1
1;0
1;0
1;0
1;1
1;1
1;0
1;1
1;1
2;433
1;439
1;1
1;0
1;0
1;1
1;0
1;0
1;1
2;216
1;222
1;0
1;1
1;0
1;0
1;0
1;0
1;0
1;1
1;0
1;0
1;0
1;1
2;415
1;421
1;0
2;39
1;45
1;0
1;0
1;1
1;0
1;0
1;0
1;0
1;1
1;0
1;0
1;1
1;1
1;0
1;1
1;2
1;1
1;0
1;1
1;1
1;0
1;0
1;1
1;0
1;0
1;1
2;58
1;64
1;0
1;0
1;2
1;1
1;1
1;1
1;1
1;1
1;1
1;0
1;0
1;0
1;1
1;1
1;0
1;1
1;0
1;0
1;0
1;1
1;0
2;616
1;623
1;0
1;1
1;0
1;1
2;507
1;513
1;0
1;0
1;1
1;0
1;1
1;1
1;1
2;163
1;169
1;0
2;320
1;326
1;0
1;2
1;0
1;1
1;0
1;1
1;1
1;1
1;1
1;0
1;0
1;1
1;1
1;0
1;0
1;1
