1;1
1;4
1;3
1;4
3;5
1;3
1;2
1;2
1;3
1;3
1;3
2;4
1;3
3;3
1;3
2;4
1;2
1;4
2;5
1;2
1;3
2;4
1;2
1;1
3;4
1;4
3;5
1;3
1;3
1;4
2;288
1;293
3;3
1;2
1;3
1;5
2;6
1;2
1;3
1;4
1;2
1;3
1;3
2;4
1;4
2;5
1;3
1;3
1;2
1;1
1;2
1;2
1;3
1;3
2;4
1;3
1;2
2;3
1;1
2;2
1;2
2;3
1;3
1;3
3;2
1;2
1;3
1;2
1;3
2;4
1;1
1;4
1;3
1;3
2;4
1;3
2;4
1;3
2;4
1;3
2;4
1;3
1;2
1;3
3;5
1;354
1;3
1;2
3;3
3;2
3;4
1;3
1;2
2;3
3;3
1;3
1;3
2;4
1;64
3;2
1;3
1;1
3;3
1;3
2;4
3;3
1;3
1;3
2;4
1;2
2;3
1;3
1;3
1;3
1;1
1;3
1;3
2;4
1;2
2;3
1;5
1;3
1;3
2;4
1;1
3;2
1;3
1;3
1;3
1;3
2;4
1;3
1;3
3;4
1;3
1;2
1;3
3;3
3;3
1;2
1;2
2;3
1;3
2;4
1;3
1;4
1;3
1;3
1;3
1;3
1;4
2;5
3;3
3;2
1;3
2;4
1;3
1;3
1;3
1;3
1;3
1;3
1;2
3;3
1;3
3;2
1;2
2;3
1;4
1;4
3;4
1;3
2;4
1;3
1;4
1;5
1;3
1;3
3;3
1;1
2;2
1;2
1;2
3;2
1;3
1;3
1;5
3;4
1;2
2;3
1;3
1;3
1;5
1;2
1;2
1;1
1;4
1;3
1;3
1;4
3;3
1;2
2;3
3;3
1;3
2;4
1;2
2;3
1;5
1;3
1;3
3;3
1;2
1;3
1;2
1;5
3;4
1;3
2;4
3;3
1;3
2;146
1;156
1;2
1;3
2;4
1;3
2;4
1;3
1;3
2;4
1;3
1;3
1;2
1;3
3;2
1;4
1;2
1;3
1;3
1;2
1;3
2;4
1;2
2;3
1;3
1;3
1;2
1;3
3;3
1;3
1;1
1;3
1;3
1;3
2;4
1;3
1;1
3;3
3;4
1;3
1;3
2;4
3;3
1;1
1;3
1;3
1;4
1;1
2;2
1;3
3;3
1;3
2;4
1;3
3;3
1;3
1;3
1;3
1;3
1;3
1;2
3;2
1;2
3;4
1;2
1;3
2;4
1;4
1;3
2;4
1;2
1;3
1;2
2;3
1;3
1;3
2;4
3;2
1;3
1;1
1;2
2;3
1;3
1;2
3;2
3;4
1;2
1;3
2;0
1;6
1;3
2;4
1;3
1;3
1;2
1;4
3;3
1;3
1;3
1;3
1;4
1;6
1;3
2;4
1;3
1;3
2;4
1;2
1;3
1;3
1;1
2;2
1;3
3;2
1;3
1;3
3;4
1;5
1;1
1;3
1;3
1;3
3;3
1;3
1;3
3;3
1;3
3;2
1;1
2;2
1;3
2;4
1;2
1;3
1;3
1;3
1;4
1;3
1;3
1;3
1;2
1;1
1;3
2;4
3;4
1;1
2;2
1;3
1;4
3;6
1;3
1;2
2;3
1;223
3;2
1;3
1;2
3;5
1;1
3;3
1;2
2;3
3;3
1;1
1;3
1;3
1;1
1;3
1;3
1;2
2;3
1;5
2;6
1;3
1;4
2;5
1;3
2;4
1;2
1;2
2;3
1;3
1;4
1;5
2;6
1;2
1;3
1;3
1;5
2;6
1;3
1;3
1;3
1;2
1;2
1;1
3;3
1;5
3;3
1;3
2;4
1;1
1;3
1;1
1;2
2;3
3;3
1;3
1;1
1;2
1;3
1;4
1;5
1;4
1;3
1;3
1;3
2;4
1;3
2;4
1;3
1;3
1;3
1;2
3;4
1;3
3;3
1;3
1;3
2;4
1;1
2;2
1;5
1;4
2;5
1;1
1;1
3;5
1;3
3;4
1;3
1;4
1;2
2;3
1;3
2;4
3;1
1;3
1;4
1;4
1;3
3;3
2;29
1;35
1;2
1;3
2;4
1;3
1;3
1;3
1;3
2;4
1;3
1;2
1;2
2;3
1;3
1;3
1;3
1;3
1;2
2;3
1;5
1;3
1;3
1;3
3;3
1;3
1;3
2;4
3;2
1;3
2;4
1;3
1;4
1;2
1;5
2;6
1;2
1;5
1;1
1;2
1;3
2;4
1;4
1;1
2;2
1;3
1;1
2;2
1;5
1;3
1;3
1;2
1;1
2;2
3;3
1;2
1;3
1;3
1;3
1;4
1;2
1;3
1;4
1;3
1;3
2;4
1;3
2;4
1;2
1;2
1;2
1;3
2;4
1;1
2;2
1;3
1;3
1;5
1;3
1;3
3;5
1;2
2;3
1;3
1;3
1;3
1;3
1;3
2;4
1;3
1;2
1;1
1;1
1;3
1;3
2;4
1;3
1;3
1;2
1;0
1;2
1;2
1;1
1;3
1;3
2;4
1;2
2;3
1;1
1;2
3;3
1;3
2;222
1;227
1;5
1;3
1;2
3;3
1;5
2;6
1;2
2;3
1;3
1;3
2;4
1;121
1;3
1;4
1;2
3;4
3;3
1;5
1;4
1;3
1;3
1;4
1;1
3;2
1;3
3;4
1;3
2;4
1;1
1;3
1;3
1;3
1;1
1;2
1;2
1;3
1;3
2;4
1;3
2;4
1;2
1;3
1;3
2;4
1;3
1;3
1;3
1;2
1;3
1;3
1;3
1;3
1;3
3;3
1;4
1;3
1;6
2;7
1;2
1;2
1;3
1;1
3;3
1;3
1;3
1;3
1;3
1;3
1;3
1;6
1;5
1;3
1;3
1;1
1;3
1;2
2;3
1;3
1;3
1;3
1;2
1;5
2;6
1;3
1;3
2;4
1;3
1;3
1;3
1;2
1;2
1;1
1;3
1;5
1;3
1;3
1;2
1;3
2;4
1;3
1;3
1;3
1;4
3;3
1;3
1;3
2;4
1;3
1;5
1;1
1;3
1;5
1;3
1;5
1;1
1;3
1;4
1;3
1;5
1;2
1;3
1;3
1;3
1;1
1;3
1;3
2;4
3;3
3;4
1;5
1;1
1;3
1;3
1;5
1;3
1;3
1;3
1;3
1;4
3;3
1;1
2;2
1;3
1;3
1;1
1;3
2;4
1;6
3;2
1;3
1;2
1;3
1;2
1;4
1;5
1;2
3;4
1;3
1;3
1;3
1;2
1;3
1;5
2;6
3;3
1;1
1;2
1;1
1;3
2;4
1;3
1;3
3;1
2;10
1;15
3;3
1;3
1;3
1;3
1;1
2;2
1;2
1;3
1;3
1;3
1;3
1;2
1;3
2;4
1;3
2;4
1;3
2;4
1;2
3;3
1;2
1;3
2;4
1;2
1;3
1;2
1;2
1;3
1;5
1;3
1;3
2;4
1;3
2;4
1;4
1;3
1;4
1;3
1;3
1;3
1;4
1;1
1;3
1;3
3;4
1;2
1;3
1;3
1;3
1;3
3;4
1;3
1;3
1;6
1;3
1;4
1;1
2;2
1;2
1;3
3;3
1;3
1;4
1;3
2;4
1;3
1;3
1;1
2;2
1;2
1;4
1;3
1;3
1;3
3;3
1;3
2;4
1;4
1;3
1;3
1;3
1;3
1;3
3;3
1;1
2;2
1;1
2;2
1;3
1;2
1;3
2;4
1;2
2;131
1;137
1;3
2;4
1;1
1;5
1;3
1;3
1;2
3;1
1;2
1;3
1;2
1;1
1;2
2;3
1;2
1;3
1;3
3;2
1;3
2;4
1;3
1;3
2;4
1;3
1;3
2;4
1;3
1;3
1;3
2;4
1;1
1;3
1;3
1;3
2;4
1;5
2;6
3;3
1;4
1;3
1;3
2;4
1;3
1;2
1;3
1;5
1;3
1;3
1;3
1;1
1;2
1;3
2;4
1;3
1;2
1;3
2;4
1;2
2;3
1;4
1;2
1;3
2;4
3;3
1;3
1;5
1;3
1;3
1;3
1;3
1;1
1;3
1;2
2;3
1;3
2;4
3;3
1;3
1;1
2;2
1;3
1;3
2;4
1;4
1;2
1;4
1;2
1;3
3;3
1;1
1;1
2;2
1;4
1;3
1;3
2;4
1;3
1;3
1;3
1;3
1;2
2;3
1;3
1;5
2;6
1;2
1;1
1;3
1;3
1;3
1;3
1;2
1;3
2;4
1;4
1;3
1;4
1;3
1;1
1;1
2;196
1;201
1;3
2;4
1;3
3;2
1;3
2;4
1;3
1;3
2;4
1;3
2;4
3;3
1;2
2;3
1;3
2;4
3;3
1;3
3;2
1;3
2;4
1;4
1;3
1;3
1;2
2;3
1;2
1;4
2;5
1;4
1;3
1;2
1;3
1;3
1;3
2;4
1;2
1;3
2;4
3;5
1;2
1;4
1;3
1;2
1;1
1;3
1;2
1;3
2;4
1;1
1;3
1;3
3;2
1;5
1;4
1;2
1;3
1;3
1;3
1;3
1;2
1;2
1;2
1;3
2;4
1;4
2;5
1;3
2;4
1;3
2;4
1;4
1;3
2;4
3;2
1;3
1;3
1;3
1;4
1;3
2;4
1;5
1;3
2;4
1;2
1;4
1;2
1;5
1;3
1;2
1;3
2;4
1;2
1;4
1;3
2;4
1;3
1;3
1;3
2;4
1;4
1;2
1;3
1;2
1;1
1;4
1;3
2;4
1;1
1;3
1;2
2;3
1;2
2;3
1;2
1;2
2;3
1;3
1;3
1;3
1;4
1;1
2;2
1;1
2;2
1;1
2;2
1;2
1;3
2;4
1;3
1;1
3;3
1;3
2;4
1;5
2;6
1;3
3;7
1;3
1;3
1;3
1;3
2;4
1;3
1;3
2;4
1;3
1;3
1;5
1;3
3;3
1;4
1;2
1;1
2;2
1;2
1;4
2;5
1;3
2;4
1;2
1;3
1;3
1;3
1;4
1;3
1;2
2;3
1;2
1;4
1;3
2;4
1;3
1;2
1;3
1;3
2;4
1;4
1;2
1;3
1;3
1;2
1;3
2;4
1;3
1;4
3;2
1;3
1;8
3;3
1;3
2;4
1;3
1;2
2;3
1;3
1;5
1;3
1;3
1;3
3;3
1;3
1;3
1;2
3;2
1;3
1;3
1;2
1;3
1;3
1;4
1;5
1;2
1;4
1;2
2;3
1;3
1;3
1;3
2;4
1;3
1;3
1;2
1;3
2;4
3;3
1;46
1;3
1;2
1;2
1;3
1;3
1;3
2;4
1;1
1;3
1;3
1;3
1;4
1;3
1;2
1;1
2;2
3;4
1;3
2;4
1;2
2;3
1;3
2;4
1;2
1;1
1;3
2;4
1;5
1;3
2;4
1;2
2;3
1;3
1;6
1;230
2;231
1;2
2;3
1;2
1;3
3;3
1;3
3;3
1;3
3;2
1;2
1;3
2;4
1;3
2;4
1;3
3;5
1;4
1;6
1;2
1;1
1;2
1;3
1;3
1;4
1;1
1;2
1;2
1;2
1;3
2;4
1;2
1;3
3;3
1;3
1;1
2;2
1;3
1;3
2;4
1;2
2;3
2;0
1;6
1;3
1;1
1;3
1;4
1;5
2;6
1;3
2;4
1;2
2;3
1;3
1;3
1;3
1;3
1;4
1;3
3;3
1;3
1;5
1;1
1;4
1;3
3;2
1;3
1;3
1;2
1;2
2;3
3;2
1;3
1;1
1;3
2;467
1;472
1;4
1;1
2;2
1;3
1;3
1;3
3;4
1;3
1;3
1;2
2;3
3;3
1;2
1;3
1;3
1;2
1;4
2;5
1;3
1;3
1;3
1;3
1;2
1;1
1;3
1;3
1;3
1;1
2;2
1;3
1;3
1;4
1;1
2;2
3;3
1;3
1;3
2;4
1;5
2;6
3;3
1;4
1;3
1;3
1;3
2;4
1;3
2;4
1;2
1;3
1;6
2;7
1;2
1;4
2;5
1;5
3;3
1;3
2;4
1;3
1;5
1;5
1;3
2;4
2;0
1;6
1;2
2;3
1;3
2;4
1;2
1;3
1;2
1;2
1;2
1;2
2;3
1;4
3;3
1;1
1;3
1;3
1;1
2;2
1;2
1;2
1;3
1;3
3;3
1;3
1;2
1;3
1;5
1;2
3;2
1;3
2;4
3;2
1;2
1;3
2;4
1;4
1;3
1;2
1;3
1;3
1;2
1;3
3;3
1;3
2;4
1;2
1;1
3;3
1;3
2;4
1;6
3;3
1;2
1;3
1;3
3;3
1;2
2;3
1;3
1;5
1;1
1;2
1;3
1;3
1;4
1;1
2;2
1;1
3;4
1;3
2;4
1;3
1;2
1;3
2;4
1;3
2;4
1;3
3;3
1;3
2;4
1;3
2;4
1;4
1;3
1;4
1;3
1;3
1;3
1;3
1;3
1;3
1;4
1;3
1;3
1;3
1;3
1;3
1;2
2;3
1;3
2;4
1;2
2;3
1;3
1;3
1;3
1;2
1;4
1;3
1;3
1;4
1;3
1;3
1;3
1;2
2;3
1;52
3;3
1;2
1;3
1;4
1;2
3;3
1;2
1;3
2;4
1;3
3;3
1;3
1;2
1;3
1;3
1;3
1;4
1;2
1;3
1;3
1;2
1;4
1;3
1;4
1;3
2;4
1;2
1;3
1;3
1;3
1;3
2;4
1;3
1;3
1;2
1;3
1;3
1;1
1;2
3;4
1;1
1;3
1;3
1;1
2;2
1;2
2;3
1;2
2;3
1;3
2;4
3;2
1;3
1;2
2;3
1;3
1;1
1;3
2;0
1;6
1;2
1;4
1;3
1;3
1;2
1;2
2;230
1;235
1;4
1;3
1;2
1;2
2;3
1;3
1;3
2;4
1;4
1;3
2;4
1;3
1;3
1;3
1;3
2;4
3;6
1;3
2;4
1;3
1;1
1;2
1;2
2;3
1;2
2;3
1;4
3;4
1;3
1;4
2;5
1;3
1;3
2;4
1;3
1;3
2;4
1;3
1;2
1;3
1;3
3;3
1;3
1;1
1;2
2;3
1;3
1;3
1;3
1;4
1;5
1;2
2;3
3;3
1;3
1;3
1;2
1;2
1;3
1;3
1;3
2;4
1;3
1;3
1;4
1;3
1;123
2;124
1;3
1;3
1;3
1;2
1;4
2;5
1;3
1;2
1;3
1;2
2;3
1;1
1;3
1;3
1;2
2;169
1;175
3;3
1;4
1;3
3;3
1;3
1;3
2;4
1;3
2;4
3;3
1;3
1;3
1;4
1;3
1;3
2;4
1;2
1;4
1;3
1;3
2;4
1;3
1;3
2;4
1;3
1;3
1;2
1;3
1;3
3;4
1;1
1;3
3;2
1;3
2;4
1;3
2;4
1;5
2;6
1;3
1;1
1;2
2;3
1;2
1;5
2;92
1;97
1;3
1;3
1;2
1;3
2;4
1;5
3;3
1;2
1;2
1;1
1;3
1;2
2;3
1;1
1;2
1;3
1;3
3;3
3;2
1;3
2;4
1;3
1;1
1;2
1;2
3;2
1;1
2;2
1;3
3;3
1;5
2;6
1;1
1;2
2;3
1;5
1;2
1;2
1;3
1;1
1;1
1;3
2;4
1;3
1;2
1;4
1;3
1;2
1;3
2;4
3;3
1;3
1;1
1;3
1;3
1;4
1;2
2;3
3;3
1;2
2;3
1;3
2;4
1;1
2;2
1;3
1;3
2;4
1;3
1;3
1;3
1;1
2;2
1;3
1;1
1;3
1;2
1;3
1;3
2;4
3;4
1;2
2;3
1;3
3;2
1;3
1;2
3;5
1;3
2;4
1;203
1;4
1;3
2;4
1;2
2;3
1;3
1;3
1;2
1;3
1;4
1;3
1;2
1;3
3;2
1;3
3;3
1;1
2;2
1;3
1;2
1;3
1;3
2;4
1;3
1;2
1;3
1;3
1;3
1;3
1;3
2;4
1;3
1;2
2;3
1;2
3;3
1;3
1;2
2;3
1;2
1;3
1;3
1;3
3;2
3;4
1;2
2;3
1;4
1;3
1;3
1;3
1;3
1;3
3;2
1;3
1;3
1;2
1;3
1;3
1;1
2;2
1;3
2;4
1;1
2;2
1;3
1;2
1;3
1;2
1;3
1;3
1;3
1;1
2;2
1;3
1;3
3;4
3;3
1;3
2;4
1;3
3;3
1;3
1;2
3;3
1;2
2;3
1;3
1;3
1;4
3;4
1;2
3;2
1;3
1;3
1;3
1;3
1;2
2;3
1;5
1;3
2;4
1;1
1;5
1;1
3;3
1;2
3;3
1;5
1;3
1;3
1;3
2;4
1;4
2;5
1;3
1;3
1;3
1;3
1;3
2;4
1;3
2;4
1;3
1;3
2;4
3;3
1;3
1;3
1;2
1;3
1;3
1;3
1;3
2;4
1;2
1;3
3;3
1;2
1;5
1;2
1;3
1;2
1;3
1;3
1;2
1;2
1;3
3;5
1;4
1;3
1;2
1;5
1;2
1;3
2;4
1;3
1;3
1;3
2;4
1;2
1;3
3;5
1;4
1;1
1;0
3;4
1;3
1;3
2;4
1;3
2;4
1;2
1;3
1;3
1;3
1;3
1;3
1;2
3;3
1;1
1;3
2;4
3;3
1;1
2;2
1;1
2;2
1;2
2;3
1;3
3;2
1;3
1;3
1;3
1;3
1;2
1;3
1;2
1;3
1;3
2;4
1;3
1;1
2;2
1;3
1;2
1;3
1;2
1;3
1;3
1;2
2;3
1;5
1;3
3;4
3;4
1;3
2;4
1;1
2;2
1;3
1;2
2;3
1;3
1;3
1;3
1;3
2;4
1;4
1;3
1;4
2;5
1;1
1;3
3;179
1;2
1;4
1;3
1;3
2;4
1;3
1;1
2;2
1;3
1;3
1;2
3;2
1;3
1;2
1;3
1;2
1;3
1;3
1;3
1;3
3;3
1;3
1;3
2;4
1;1
1;3
2;4
1;4
2;5
1;2
1;4
1;3
1;4
1;2
2;3
1;1
1;2
2;3
1;4
1;4
1;3
1;3
1;2
3;4
1;3
2;4
1;3
1;3
2;4
1;2
1;3
2;4
1;2
3;2
1;4
1;3
1;3
2;0
1;5
1;3
1;1
2;2
1;3
1;3
1;2
1;1
2;2
1;1
3;3
1;4
1;3
1;3
2;4
1;3
1;3
1;5
2;6
1;5
2;6
1;3
1;3
2;4
1;3
2;4
1;2
3;64
1;3
1;3
2;4
1;3
1;5
2;6
1;2
3;1
3;3
1;2
2;3
1;3
2;4
1;4
1;2
2;3
3;3
3;3
1;2
1;2
1;3
1;3
1;2
1;2
1;3
1;3
1;3
1;3
3;3
1;3
1;5
1;1
1;3
1;3
2;4
1;2
1;3
2;4
1;4
3;2
3;2
1;4
1;2
3;3
1;3
1;2
1;2
1;3
1;2
2;3
1;3
2;0
1;5
1;3
1;3
2;4
1;1
1;3
1;4
1;3
1;3
2;4
1;3
1;2
3;3
3;3
1;3
1;6
1;135
2;136
1;3
1;3
3;3
1;3
1;3
3;3
1;2
1;3
1;3
1;5
1;3
1;3
1;3
1;4
1;2
1;2
2;3
1;6
2;7
1;3
1;2
2;3
3;2
1;3
2;4
1;3
1;3
1;3
2;4
1;2
1;2
1;2
1;1
1;3
1;3
1;2
1;3
1;4
2;5
1;2
1;4
1;5
2;6
1;3
1;3
2;4
1;2
1;3
2;4
1;3
1;3
1;3
1;3
1;3
1;2
2;3
1;3
2;4
3;3
1;2
1;3
1;3
2;4
1;3
2;4
1;3
1;2
1;3
1;3
1;2
3;3
1;3
1;3
1;5
2;6
1;5
1;3
1;3
1;2
2;3
1;3
1;3
1;3
1;3
1;3
1;2
1;3
1;3
3;2
1;2
2;3
1;3
1;4
3;3
2;392
1;398
1;3
1;3
2;4
1;3
1;5
1;2
1;3
2;4
1;2
1;3
1;3
1;4
1;4
2;5
1;3
3;3
1;2
2;3
1;2
1;3
3;3
1;3
3;3
1;4
1;3
1;5
1;3
1;3
1;3
2;4
1;3
1;3
1;3
1;3
1;4
2;5
1;3
1;3
1;3
1;3
1;3
1;3
1;5
2;6
1;3
2;4
3;4
1;5
1;2
1;1
1;2
1;1
1;3
1;3
1;2
1;2
1;3
1;3
1;3
1;2
1;3
1;2
1;3
1;2
3;3
1;3
3;3
1;3
1;2
1;2
1;2
2;3
1;3
1;3
