grad
0.607	0.001	0.753	0.001
0.295	0.001	0.431	0.001
0.1	0.001	0.2	0.001
0.0413	0.001	0.1322	0.001
0.013	0.001	0.093	0.001
0.0025	0.0001	0.0462	0.0001
0.0001	0.0001	0.0244	0.0001
0.0001	0.0001	0.0225	0.0001
0.0006	0.0001	0.0158	0.0001
0.0007	0.0001	0.0067	0.0001
0.0009	0.0001	0.0055	0.0001
0.002	0.0001	0.0063	0.0001
0.0029	0.0001	0.0071	0.0001
0.0055	0.0001	0.009	0.0001
0.0033	0.0001	0.005	0.0001
0.0006	0.0001	0.001	0.0001
0.0014	0.0001	0.0018	0.0001
